 156 164 0.0123027 -0.0137951 -0.0110303 44.7214 0 0 44.7214 0 44.7214 
 149 169 0.000313087 -0.0103418 3.13011 44.7214 0 0 44.7214 0 44.7214 
 133 171 -2.01896 -0.0028662 4.73918 44.7214 0 0 44.7214 0 44.7214 
 92 172 -0.0213471 -0.00975058 0.0332682 44.7214 0 0 44.7214 0 44.7214 
 130 172 1.00147 1.01606 1.58411 44.7214 0 0 44.7214 0 44.7214 
 94 174 0.031311 -0.0127628 -0.00161068 44.7214 0 0 44.7214 0 44.7214 
 94 174 0.00167157 0.013587 -0.0143577 44.7214 0 0 44.7214 0 44.7214 
 120 174 -0.997476 1.01812 -1.61129 44.7214 0 0 44.7214 0 44.7214 
 78 175 0.995985 0.00164124 3.16476 44.7214 0 0 44.7214 0 44.7214 
 79 175 0.0471714 -0.0362245 3.11859 44.7214 0 0 44.7214 0 44.7214 
 119 175 -0.0119705 0.0226997 1.59638 44.7214 0 0 44.7214 0 44.7214 
 94 176 -0.00937781 -0.00686703 -3.17401 44.7214 0 0 44.7214 0 44.7214 
 93 177 0.0299849 -0.0302542 -3.1449 44.7214 0 0 44.7214 0 44.7214 
 94 177 -0.971685 0.0261339 -3.09969 44.7214 0 0 44.7214 0 44.7214 
 94 177 -1.00003 0.0235294 -3.17558 44.7214 0 0 44.7214 0 44.7214 
 91 178 0.0140044 1.02795 -1.56561 44.7214 0 0 44.7214 0 44.7214 
 139 179 -0.00999211 -0.00139955 -3.1303 44.7214 0 0 44.7214 0 44.7214 
 92 179 -0.963062 -0.0111296 -3.20919 44.7214 0 0 44.7214 0 44.7214 
 130 179 1.0186 -0.00314495 -1.58359 44.7214 0 0 44.7214 0 44.7214 
 145 180 1.0193 0.00605244 -3.09883 44.7214 0 0 44.7214 0 44.7214 
 171 180 5.41052e-05 1.02605 -4.69717 44.7214 0 0 44.7214 0 44.7214 
 140 181 1.0388 0.0190894 0.00600431 44.7214 0 0 44.7214 0 44.7214 
 133 181 -0.00872378 -0.00634501 0.00879303 44.7214 0 0 44.7214 0 44.7214 
 135 182 -1.0508 0.0199722 0.0249704 44.7214 0 0 44.7214 0 44.7214 
 134 182 -0.056552 0.0471075 0.00652594 44.7214 0 0 44.7214 0 44.7214 
 136 182 0.0111245 -0.0151084 -3.14231 44.7214 0 0 44.7214 0 44.7214 
 128 189 -0.989149 -1.98108 1.55719 44.7214 0 0 44.7214 0 44.7214 
 127 191 -0.0186183 0.0336804 3.14963 44.7214 0 0 44.7214 0 44.7214 
 203 211 0.0128842 0.00214768 -1.57553 44.7214 0 0 44.7214 0 44.7214 
 202 212 -0.0482962 -0.00427313 -3.13717 44.7214 0 0 44.7214 0 44.7214 
 200 213 1.01194 0.0415711 -3.14889 44.7214 0 0 44.7214 0 44.7214 
 201 213 0.0178837 0.000258389 -3.14002 44.7214 0 0 44.7214 0 44.7214 
 199 215 0.014216 -0.00593998 1.60229 44.7214 0 0 44.7214 0 44.7214 
 201 216 -1.97587 -0.981812 -1.53538 44.7214 0 0 44.7214 0 44.7214 
 196 220 -0.0245939 -0.0619771 0.0472745 44.7214 0 0 44.7214 0 44.7214 
 197 221 0.00113614 0.0233643 0.0477105 44.7214 0 0 44.7214 0 44.7214 
 196 221 1.01452 -0.0271805 -0.0114142 44.7214 0 0 44.7214 0 44.7214 
 199 222 -1.00404 0.0399127 -0.00540055 44.7214 0 0 44.7214 0 44.7214 
 198 222 0.0187324 0.0240796 0.039628 44.7214 0 0 44.7214 0 44.7214 
 200 223 -0.988228 0.00726036 -4.70751 44.7214 0 0 44.7214 0 44.7214 
 216 224 -0.0119906 0.000445123 -0.00309258 44.7214 0 0 44.7214 0 44.7214 
 219 226 -0.995612 -0.0114188 0.0282472 44.7214 0 0 44.7214 0 44.7214 
 196 226 0.0195136 0.0315219 3.18769 44.7214 0 0 44.7214 0 44.7214 
 195 227 -0.0307781 0.000901802 -1.58507 44.7214 0 0 44.7214 0 44.7214 
 193 228 0.996745 -0.0261409 -3.1485 44.7214 0 0 44.7214 0 44.7214 
 88 231 -1.00112 0.0214927 0.00475047 44.7214 0 0 44.7214 0 44.7214 
 190 232 0.0193722 0.0243584 -3.13862 44.7214 0 0 44.7214 0 44.7214 
 188 233 1.02187 -0.00473666 -3.13933 44.7214 0 0 44.7214 0 44.7214 
 189 234 -0.990713 -0.0156481 -3.15119 44.7214 0 0 44.7214 0 44.7214 
 188 234 -0.0049685 0.0124453 -3.13942 44.7214 0 0 44.7214 0 44.7214 
 186 236 0.00445829 0.0210373 -3.14616 44.7214 0 0 44.7214 0 44.7214 
 184 237 0.971251 -0.0214974 -3.12584 44.7214 0 0 44.7214 0 44.7214 
 185 237 0.0199156 -0.0018453 -3.15675 44.7214 0 0 44.7214 0 44.7214 
 183 238 0.0109101 -1.04694 1.52535 44.7214 0 0 44.7214 0 44.7214 
 184 238 0.0339109 -0.00609731 -3.12031 44.7214 0 0 44.7214 0 44.7214 
 143 239 0.00110834 -0.0250394 1.56512 44.7214 0 0 44.7214 0 44.7214 
 135 239 0.0265436 0.0346108 1.57206 44.7214 0 0 44.7214 0 44.7214 
 184 239 -0.981307 -0.0186551 -3.16748 44.7214 0 0 44.7214 0 44.7214 
 236 241 1.018 -0.0379014 3.1147 44.7214 0 0 44.7214 0 44.7214 
 237 242 -1.01631 -0.0274306 3.12181 44.7214 0 0 44.7214 0 44.7214 
 235 243 -0.00697652 -0.0426633 4.681 44.7214 0 0 44.7214 0 44.7214 
 187 244 -0.0242037 0.965171 -4.6907 44.7214 0 0 44.7214 0 44.7214 
 187 244 0.025738 0.979739 -4.70307 44.7214 0 0 44.7214 0 44.7214 
 252 258 0.0160411 -0.0297984 -3.12712 44.7214 0 0 44.7214 0 44.7214 
 250 259 1.02239 0.00024153 0.0289939 44.7214 0 0 44.7214 0 44.7214 
 247 265 -0.00265459 2.01993 1.58913 44.7214 0 0 44.7214 0 44.7214 
 279 286 0.0323557 -0.967609 1.54043 44.7214 0 0 44.7214 0 44.7214 
 280 286 0.0336951 -0.00927776 3.16455 44.7214 0 0 44.7214 0 44.7214 
 282 286 -1.97055 0.0334156 3.13905 44.7214 0 0 44.7214 0 44.7214 
 280 286 -0.0331292 0.0336415 3.11588 44.7214 0 0 44.7214 0 44.7214 
 279 288 -0.984381 -0.0110328 -3.11799 44.7214 0 0 44.7214 0 44.7214 
 279 288 -1.004 0.00620806 -3.14067 44.7214 0 0 44.7214 0 44.7214 
 279 288 -0.966602 -0.00336338 -3.11309 44.7214 0 0 44.7214 0 44.7214 
 278 289 -0.986534 -0.0279068 -3.12224 44.7214 0 0 44.7214 0 44.7214 
 278 289 -0.991374 0.0269379 -3.12235 44.7214 0 0 44.7214 0 44.7214 
 278 289 -1.03561 -0.0105516 -3.18749 44.7214 0 0 44.7214 0 44.7214 
 276 289 0.986065 -0.00984564 -3.16962 44.7214 0 0 44.7214 0 44.7214 
 276 290 0.0227823 -0.020032 -3.1153 44.7214 0 0 44.7214 0 44.7214 
 277 290 -0.97255 0.0385077 -3.11613 44.7214 0 0 44.7214 0 44.7214 
 276 292 -0.984308 1.00431 1.59185 44.7214 0 0 44.7214 0 44.7214 
 274 293 -0.998769 0.00702465 3.15585 44.7214 0 0 44.7214 0 44.7214 
 272 294 -0.00350438 -0.031233 3.14749 44.7214 0 0 44.7214 0 44.7214 
 271 295 -0.00669127 0.000161592 4.67606 44.7214 0 0 44.7214 0 44.7214 
 272 295 -1.01873 -0.0212034 3.10814 44.7214 0 0 44.7214 0 44.7214 
 268 295 3.00284 0.0249053 4.73176 44.7214 0 0 44.7214 0 44.7214 
 268 295 2.99044 -0.00969043 4.7487 44.7214 0 0 44.7214 0 44.7214 
 270 295 0.995366 -0.00163292 4.72558 44.7214 0 0 44.7214 0 44.7214 
 271 296 0.982399 -0.0133937 0.047216 44.7214 0 0 44.7214 0 44.7214 
 271 297 1.98735 0.00665056 0.029979 44.7214 0 0 44.7214 0 44.7214 
 324 328 1.97978 0.00174553 -3.12745 44.7214 0 0 44.7214 0 44.7214 
 321 333 -0.0439545 -0.0466357 -3.13483 44.7214 0 0 44.7214 0 44.7214 
 317 337 0.0239044 -0.00172677 -3.13731 44.7214 0 0 44.7214 0 44.7214 
 314 338 0.988263 -0.976109 1.57851 44.7214 0 0 44.7214 0 44.7214 
 316 339 -1.01526 -0.0172307 -3.14136 44.7214 0 0 44.7214 0 44.7214 
 314 339 0.972186 -0.0194802 1.57841 44.7214 0 0 44.7214 0 44.7214 
 310 343 1.04906 -0.0332099 -1.58145 44.7214 0 0 44.7214 0 44.7214 
 308 346 0.0338579 0.00292137 -3.10222 44.7214 0 0 44.7214 0 44.7214 
 262 349 -0.979658 0.0448007 -0.0524757 44.7214 0 0 44.7214 0 44.7214 
 261 349 -0.028712 0.0258986 0.0170776 44.7214 0 0 44.7214 0 44.7214 
 263 351 -0.00729909 -0.00626429 0.00100894 44.7214 0 0 44.7214 0 44.7214 
 250 354 0.00920136 -0.00747149 -0.00387502 44.7214 0 0 44.7214 0 44.7214 
 307 355 0.0160159 -0.000361109 -3.11901 44.7214 0 0 44.7214 0 44.7214 
 261 357 0.0054626 0.0228716 -0.00646564 44.7214 0 0 44.7214 0 44.7214 
 257 357 -0.0070034 -0.0125782 3.11557 44.7214 0 0 44.7214 0 44.7214 
 253 357 0.0118228 0.0148908 0.0171951 44.7214 0 0 44.7214 0 44.7214 
 264 358 -1.0032 -0.990045 1.5438 44.7214 0 0 44.7214 0 44.7214 
 257 358 -1.02429 0.0140409 3.16295 44.7214 0 0 44.7214 0 44.7214 
 249 359 -2.03073 -0.016039 3.14686 44.7214 0 0 44.7214 0 44.7214 
 351 360 -0.985047 -0.017186 -3.15737 44.7214 0 0 44.7214 0 44.7214 
 357 361 0.00221321 0.00752912 -3.16541 44.7214 0 0 44.7214 0 44.7214 
 357 362 -0.95925 -0.0199541 -3.16502 44.7214 0 0 44.7214 0 44.7214 
 307 363 0.0353792 -0.0149087 -3.18122 44.7214 0 0 44.7214 0 44.7214 
 253 365 -0.0409697 0.00265028 -0.00565003 44.7214 0 0 44.7214 0 44.7214 
 357 365 -0.0162419 -0.0314963 0.0142773 44.7214 0 0 44.7214 0 44.7214 
 353 365 -0.00592385 -0.00372562 3.14805 44.7214 0 0 44.7214 0 44.7214 
 264 367 -1.01097 0.00572522 1.55283 44.7214 0 0 44.7214 0 44.7214 
 264 368 -1.97546 -0.0415764 3.12836 44.7214 0 0 44.7214 0 44.7214 
 360 368 -0.978143 -0.991113 4.70417 44.7214 0 0 44.7214 0 44.7214 
 263 369 -0.0256364 2.02978 1.59221 44.7214 0 0 44.7214 0 44.7214 
 255 369 0.0292588 2.0009 1.57877 44.7214 0 0 44.7214 0 44.7214 
 246 369 1.00327 -1.99031 4.73739 44.7214 0 0 44.7214 0 44.7214 
 352 370 -1.00502 -3.00753 4.76689 44.7214 0 0 44.7214 0 44.7214 
 370 374 0.985282 2.99352 -4.68414 44.7214 0 0 44.7214 0 44.7214 
 343 376 -0.0289244 0.984516 1.56011 44.7214 0 0 44.7214 0 44.7214 
 323 379 0.0111672 0.0362559 1.61451 44.7214 0 0 44.7214 0 44.7214 
 333 380 -0.987006 -0.0161892 -0.0263518 44.7214 0 0 44.7214 0 44.7214 
 322 380 -0.0189541 0.0135472 -3.10837 44.7214 0 0 44.7214 0 44.7214 
 333 381 -0.0263698 0.0476527 0.00825494 44.7214 0 0 44.7214 0 44.7214 
 332 381 1.02404 0.0174819 -0.0130001 44.7214 0 0 44.7214 0 44.7214 
 318 383 0.993537 0.0104897 -4.70129 44.7214 0 0 44.7214 0 44.7214 
 334 383 0.98358 -0.0134285 0.0482714 44.7214 0 0 44.7214 0 44.7214 
 337 385 0.00541854 -0.00660081 0.0615562 44.7214 0 0 44.7214 0 44.7214 
 337 385 -0.0359635 -0.00613703 0.0183367 44.7214 0 0 44.7214 0 44.7214 
 316 386 -0.000379404 0.00952051 -3.13384 44.7214 0 0 44.7214 0 44.7214 
 343 390 -0.962859 -0.0162962 -0.000633319 44.7214 0 0 44.7214 0 44.7214 
 312 391 -1.04164 -0.0273161 3.16585 44.7214 0 0 44.7214 0 44.7214 
 344 392 0.0197006 -0.0248247 -0.00592769 44.7214 0 0 44.7214 0 44.7214 
 308 393 0.958961 0.0303935 -3.12822 44.7214 0 0 44.7214 0 44.7214 
 307 395 0.0265391 -0.00353671 -1.56913 44.7214 0 0 44.7214 0 44.7214 
 307 396 -0.975571 0.0200433 -3.11747 44.7214 0 0 44.7214 0 44.7214 
 301 399 1.98214 0.0240364 -4.68972 44.7214 0 0 44.7214 0 44.7214 
 303 399 0.0140513 -0.0146079 -4.72079 44.7214 0 0 44.7214 0 44.7214 
 300 399 3.01678 0.0263572 -4.73165 44.7214 0 0 44.7214 0 44.7214 
 303 400 1.02601 0.0172016 -0.0210878 44.7214 0 0 44.7214 0 44.7214 
 339 403 -0.0177308 0.0169494 3.15295 44.7214 0 0 44.7214 0 44.7214 
 339 403 0.00139751 -0.0170935 3.16973 44.7214 0 0 44.7214 0 44.7214 
 340 404 -1.00257 -1.02471 -1.5858 44.7214 0 0 44.7214 0 44.7214 
 314 404 1.03681 0.988868 1.6115 44.7214 0 0 44.7214 0 44.7214 
 400 405 0.966934 0.025027 -3.16563 44.7214 0 0 44.7214 0 44.7214 
 401 405 -0.00249935 0.0297357 -3.11716 44.7214 0 0 44.7214 0 44.7214 
 400 406 0.0256579 0.0275639 -3.14735 44.7214 0 0 44.7214 0 44.7214 
 397 406 1.98761 -1.00871 1.53827 44.7214 0 0 44.7214 0 44.7214 
 399 407 -0.0146698 -0.0248634 1.51603 44.7214 0 0 44.7214 0 44.7214 
 302 408 1.01033 0.983108 -4.71286 44.7214 0 0 44.7214 0 44.7214 
 303 409 -0.0165798 1.96656 -4.74132 44.7214 0 0 44.7214 0 44.7214 
 412 417 1.02758 -0.00546272 3.13135 44.7214 0 0 44.7214 0 44.7214 
 413 417 0.00647929 0.0233867 3.13748 44.7214 0 0 44.7214 0 44.7214 
 412 418 0.0259024 -0.0237951 3.15369 44.7214 0 0 44.7214 0 44.7214 
 413 418 -1.00369 0.00178635 3.1384 44.7214 0 0 44.7214 0 44.7214 
 411 420 1.00023 -0.0224896 -0.0262845 44.7214 0 0 44.7214 0 44.7214 
 425 429 2.04026 1.97733 1.56484 44.7214 0 0 44.7214 0 44.7214 
 425 429 2.00304 2.02414 1.59827 44.7214 0 0 44.7214 0 44.7214 
 425 429 2.02375 2.01378 1.56458 44.7214 0 0 44.7214 0 44.7214 
 426 430 1.00515 3.0175 1.55251 44.7214 0 0 44.7214 0 44.7214 
 440 446 -0.0129745 -0.00555376 3.17152 44.7214 0 0 44.7214 0 44.7214 
 440 448 -1.00461 1.01875 1.54808 44.7214 0 0 44.7214 0 44.7214 
 437 453 0.00557658 0.0507102 -0.00302604 44.7214 0 0 44.7214 0 44.7214 
 453 458 -1.00518 -0.0117262 -3.12827 44.7214 0 0 44.7214 0 44.7214 
 453 461 0.0445946 0.0309733 0.0109645 44.7214 0 0 44.7214 0 44.7214 
 453 461 -0.0118976 0.0256896 0.00954049 44.7214 0 0 44.7214 0 44.7214 
 454 462 -9.20373e-05 -0.0122515 0.0252863 44.7214 0 0 44.7214 0 44.7214 
 438 462 -0.0221736 -0.029616 0.039552 44.7214 0 0 44.7214 0 44.7214 
 439 463 0.0126631 -0.0108161 -0.0291551 44.7214 0 0 44.7214 0 44.7214 
 455 463 0.0336581 0.0516702 0.00722111 44.7214 0 0 44.7214 0 44.7214 
 455 463 0.0593486 0.000584263 0.0169064 44.7214 0 0 44.7214 0 44.7214 
 446 464 0.00918046 0.00377558 -3.14543 44.7214 0 0 44.7214 0 44.7214 
 469 473 -0.0192093 -0.0242853 -3.15198 44.7214 0 0 44.7214 0 44.7214 
 444 475 -1.038 -0.00313267 -1.57826 44.7214 0 0 44.7214 0 44.7214 
 444 475 -0.988982 -0.0114164 -1.56817 44.7214 0 0 44.7214 0 44.7214 
 467 475 0.00673954 -0.0179018 1.5718 44.7214 0 0 44.7214 0 44.7214 
 443 475 -0.017355 -0.0132132 1.58418 44.7214 0 0 44.7214 0 44.7214 
 472 478 -0.0151339 0.00066825 3.12493 44.7214 0 0 44.7214 0 44.7214 
 472 479 -0.991103 -0.0202845 3.1274 44.7214 0 0 44.7214 0 44.7214 
 469 480 0.984987 0.0402784 -3.15035 44.7214 0 0 44.7214 0 44.7214 
 473 481 -0.00168439 -0.0101325 0.0112274 44.7214 0 0 44.7214 0 44.7214 
 447 486 -1.03363 0.00669023 0.00539364 44.7214 0 0 44.7214 0 44.7214 
 455 486 -0.0119046 1.01185 -1.59192 44.7214 0 0 44.7214 0 44.7214 
 455 486 0.00840893 1.01397 -1.59734 44.7214 0 0 44.7214 0 44.7214 
 446 486 0.0127225 0.0204128 0.0613417 44.7214 0 0 44.7214 0 44.7214 
 440 486 -0.0169637 -0.0317644 3.14073 44.7214 0 0 44.7214 0 44.7214 
 439 487 0.0256961 -0.0225394 -1.58853 44.7214 0 0 44.7214 0 44.7214 
 454 488 0.0195712 0.0136694 -3.20334 44.7214 0 0 44.7214 0 44.7214 
 448 488 0.00974749 0.0177291 0.0181499 44.7214 0 0 44.7214 0 44.7214 
 453 489 -0.00270631 -0.010749 -3.16667 44.7214 0 0 44.7214 0 44.7214 
 450 489 -1.00582 -0.010103 0.0359253 44.7214 0 0 44.7214 0 44.7214 
 497 501 -0.0177841 0.00736216 -3.14341 44.7214 0 0 44.7214 0 44.7214 
 495 503 0.0197369 0.0282271 -0.0272521 44.7214 0 0 44.7214 0 44.7214 
 498 505 -1.06858 -0.0232645 0.0367362 44.7214 0 0 44.7214 0 44.7214 
 501 505 0.000797613 -0.0394872 3.13044 44.7214 0 0 44.7214 0 44.7214 
 458 506 1.01703 -0.993376 1.59401 44.7214 0 0 44.7214 0 44.7214 
 435 507 0.00480282 -0.0237003 3.15473 44.7214 0 0 44.7214 0 44.7214 
 451 508 0.982187 0.00721231 -0.0208254 44.7214 0 0 44.7214 0 44.7214 
 509 522 -0.999746 0.0199007 3.15075 44.7214 0 0 44.7214 0 44.7214 
 459 523 -0.0126609 -0.00812019 3.11541 44.7214 0 0 44.7214 0 44.7214 
 435 523 -0.00747547 0.00954934 4.73028 44.7214 0 0 44.7214 0 44.7214 
 450 523 1.02369 -0.00609438 3.14797 44.7214 0 0 44.7214 0 44.7214 
 490 523 0.983135 -0.010985 3.14294 44.7214 0 0 44.7214 0 44.7214 
 512 526 -1.00221 -0.967603 1.60672 44.7214 0 0 44.7214 0 44.7214 
 521 526 -1.03031 -0.00968103 -3.08868 44.7214 0 0 44.7214 0 44.7214 
 521 528 -0.999602 0.00543753 0.0662959 44.7214 0 0 44.7214 0 44.7214 
 460 531 -1.01403 0.0370268 0.00881076 44.7214 0 0 44.7214 0 44.7214 
 507 531 -0.0191902 0.00284445 1.5858 44.7214 0 0 44.7214 0 44.7214 
 494 534 -0.0113503 -0.000528732 -0.0259945 44.7214 0 0 44.7214 0 44.7214 
 501 534 1.01003 0.0516446 0.0100954 44.7214 0 0 44.7214 0 44.7214 
 496 534 -0.0309819 0.00633058 -3.11183 44.7214 0 0 44.7214 0 44.7214 
 503 535 0.00393453 -0.0405522 -0.0196894 44.7214 0 0 44.7214 0 44.7214 
 496 535 -1.06836 -0.024244 -3.18287 44.7214 0 0 44.7214 0 44.7214 
 503 535 -0.0472881 -0.0322696 -0.00447969 44.7214 0 0 44.7214 0 44.7214 
 533 537 -0.0105519 -0.0402913 3.12617 44.7214 0 0 44.7214 0 44.7214 
 494 537 -0.97487 -0.0177359 3.11188 44.7214 0 0 44.7214 0 44.7214 
 493 537 -0.0103544 0.0068449 3.13445 44.7214 0 0 44.7214 0 44.7214 
 433 539 1.98864 -0.0128591 3.11091 44.7214 0 0 44.7214 0 44.7214 
 497 540 0.9761 0.0101463 -3.14434 44.7214 0 0 44.7214 0 44.7214 
 497 541 0.0145426 0.00525605 -3.09746 44.7214 0 0 44.7214 0 44.7214 
 505 541 0.00594621 0.0165727 -3.13392 44.7214 0 0 44.7214 0 44.7214 
 495 544 -0.000829627 0.99555 1.58658 44.7214 0 0 44.7214 0 44.7214 
 515 546 0.00932212 -1.04493 1.53948 44.7214 0 0 44.7214 0 44.7214 
 514 546 1.04039 -0.988948 1.54641 44.7214 0 0 44.7214 0 44.7214 
 515 547 0.0201967 -0.00111367 1.58947 44.7214 0 0 44.7214 0 44.7214 
 515 547 0.0047538 0.00796819 1.56569 44.7214 0 0 44.7214 0 44.7214 
 513 549 -0.0136272 0.049293 3.13625 44.7214 0 0 44.7214 0 44.7214 
 509 550 2.01698 -0.993588 1.58801 44.7214 0 0 44.7214 0 44.7214 
 510 552 0.0116426 0.0207115 3.13316 44.7214 0 0 44.7214 0 44.7214 
 529 553 -0.0298935 -0.024232 0.0223077 44.7214 0 0 44.7214 0 44.7214 
 499 554 0.083845 -0.990241 1.5923 44.7214 0 0 44.7214 0 44.7214 
 508 555 -0.995544 0.0198929 3.1361 44.7214 0 0 44.7214 0 44.7214 
 522 556 0.0135717 -0.0216294 -3.16184 44.7214 0 0 44.7214 0 44.7214 
 525 557 0.0281147 -0.0144288 -0.0236033 44.7214 0 0 44.7214 0 44.7214 
 522 557 -0.999279 -0.0116697 -3.14822 44.7214 0 0 44.7214 0 44.7214 
 528 557 1.01324 0.0247938 -3.17304 44.7214 0 0 44.7214 0 44.7214 
 550 559 1.02375 -0.0208117 -1.6232 44.7214 0 0 44.7214 0 44.7214 
 519 560 1.00201 -0.00567685 -0.00487421 44.7214 0 0 44.7214 0 44.7214 
 511 560 -0.00938829 0.968929 1.55285 44.7214 0 0 44.7214 0 44.7214 
 552 560 -1.04495 -1.00622 -1.57916 44.7214 0 0 44.7214 0 44.7214 
 566 584 0.00908135 -0.00959861 -3.12509 44.7214 0 0 44.7214 0 44.7214 
 568 584 0.046477 -0.00390338 -0.0264985 44.7214 0 0 44.7214 0 44.7214 
 564 585 0.98449 0.0130772 -3.16006 44.7214 0 0 44.7214 0 44.7214 
 564 587 -1.01242 -0.0417969 -3.13309 44.7214 0 0 44.7214 0 44.7214 
 431 590 1.01385 0.00601699 3.15733 44.7214 0 0 44.7214 0 44.7214 
 429 591 2.04097 -0.0129075 3.1127 44.7214 0 0 44.7214 0 44.7214 
 431 591 0.0359672 -0.0132658 3.10758 44.7214 0 0 44.7214 0 44.7214 
 428 591 3.01253 -0.0173798 3.1337 44.7214 0 0 44.7214 0 44.7214 
 428 591 3.01456 3.67349e-05 3.149 44.7214 0 0 44.7214 0 44.7214 
 430 592 0.972186 1.01579 1.54873 44.7214 0 0 44.7214 0 44.7214 
 567 598 -0.0393436 0.975338 -1.58561 44.7214 0 0 44.7214 0 44.7214 
 567 599 0.0225448 0.0103175 -1.61026 44.7214 0 0 44.7214 0 44.7214 
 563 602 1.00194 0.0213352 -3.10643 44.7214 0 0 44.7214 0 44.7214 
 572 604 -0.0307198 -0.00962352 0.0180242 44.7214 0 0 44.7214 0 44.7214 
 574 607 0.989025 0.031518 -0.0587565 44.7214 0 0 44.7214 0 44.7214 
 579 611 0.0258504 -0.0208533 0.00124191 44.7214 0 0 44.7214 0 44.7214 
 578 612 0.00942589 0.0170931 -3.1756 44.7214 0 0 44.7214 0 44.7214 
 577 614 -1.01141 -0.0243909 -3.13301 44.7214 0 0 44.7214 0 44.7214 
 613 617 -0.0260764 0.0126476 3.14622 44.7214 0 0 44.7214 0 44.7214 
 612 618 -0.0016471 -0.0092662 3.15834 44.7214 0 0 44.7214 0 44.7214 
 578 619 0.979669 -0.00327888 0.00789089 44.7214 0 0 44.7214 0 44.7214 
 619 627 0.0299648 0.0439014 1.56265 44.7214 0 0 44.7214 0 44.7214 
